hos_log_id,driver_id,trip_id,duty_status,start_time,end_time,start_latitude,start_longitude,start_odometer,driving_hours_used,duty_hours_used,cycle_hours_used,driving_hours_remaining,duty_hours_remaining
d393372e-d32a-4c83-887d-9c06ec616f75,73883747-f5d4-4d62-9a4e-f39e284f3afe,,on_duty_not_driving,2026-02-08T15:00:00Z,2026-02-08T16:08:22.910984Z,30.1701,-95.5405,384286,0.0,1.14,35.75,11.0,12.86
d366b826-f1e4-406b-bd0c-5032cb8e73c1,73883747-f5d4-4d62-9a4e-f39e284f3afe,,on_duty_not_driving,2026-02-08T16:08:22.910984Z,2026-02-08T16:56:59.400267Z,32.8577,-96.613,206068,0.0,1.95,36.56,11.0,12.05
3e82e50e-cefd-4be1-b65d-98a1de2fa78d,73883747-f5d4-4d62-9a4e-f39e284f3afe,,on_duty_not_driving,2026-02-08T16:56:59.400267Z,2026-02-08T17:54:47.991606Z,41.1343,-73.7628,325477,0.0,2.91,37.52,11.0,11.09
05333942-d0fe-4266-a9c9-95346ce386c9,73883747-f5d4-4d62-9a4e-f39e284f3afe,,on_duty_not_driving,2026-02-08T17:54:47.991606Z,2026-02-08T19:23:51.643072Z,35.5666,-90.2315,392206,0.0,4.4,39.0,11.0,9.6
c27e9cdc-0c55-4e3a-be93-3a65d59e3c79,73883747-f5d4-4d62-9a4e-f39e284f3afe,,driving,2026-02-08T19:23:51.643072Z,2026-02-08T21:27:00.303403Z,41.1404,-111.6639,501308,2.05,6.45,41.06,8.95,7.55
b0e41cf3-bc3e-457f-98e3-3a9cc07cdcf4,73883747-f5d4-4d62-9a4e-f39e284f3afe,,sleeper_berth,2026-02-08T21:27:00.303403Z,2026-02-09T07:05:25.727924Z,30.7934,-81.8524,490914,2.05,6.45,41.06,8.95,7.55
65ddb4d1-20d1-437f-9fa4-194d78cd6912,73883747-f5d4-4d62-9a4e-f39e284f3afe,,sleeper_berth,2026-02-09T07:05:25.727924Z,2026-02-09T14:32:46.864126Z,39.346,-105.3056,499742,2.05,6.45,41.06,8.95,7.55
d7ad4c4b-999b-4839-a402-aa0c6aec4d78,73883747-f5d4-4d62-9a4e-f39e284f3afe,,sleeper_berth,2026-02-09T14:32:46.864126Z,2026-02-09T23:21:47.392848Z,34.8804,-90.3168,460383,2.05,6.45,41.06,8.95,7.55
966647a1-801c-4405-8810-eb1ef6b57afd,73883747-f5d4-4d62-9a4e-f39e284f3afe,,driving,2026-02-09T23:21:47.392848Z,2026-02-10T01:56:27.415261Z,41.0155,-74.5383,543620,4.63,9.03,43.63,6.37,4.97
c2b7d609-c5d6-48d1-8cc6-c704c4119d01,73883747-f5d4-4d62-9a4e-f39e284f3afe,,off_duty,2026-02-10T01:56:27.415261Z,2026-02-10T09:20:56.835007Z,39.4524,-86.2706,348432,4.63,9.03,43.63,6.37,4.97
28fb151f-a426-444e-8ea7-97c379012ea8,1febb6ae-21cf-49d6-a398-4e459ff891d3,238f5fbb-28b1-4985-91ce-8f3376dc2755,driving,2026-02-08T14:00:00Z,2026-02-08T16:43:32.762930Z,34.1744,-83.9378,216682,2.73,2.73,28.46,8.27,11.27
8d8c58db-e777-45b3-8e57-f523b911bf8d,1febb6ae-21cf-49d6-a398-4e459ff891d3,,on_duty_not_driving,2026-02-08T16:43:32.762930Z,2026-02-08T18:21:44.756515Z,41.5552,-87.1751,330311,2.73,4.36,30.09,8.27,9.64
c40bef39-365c-4918-9d20-565906565a1e,1febb6ae-21cf-49d6-a398-4e459ff891d3,,off_duty,2026-02-08T18:21:44.756515Z,2026-02-09T01:33:11.508129Z,40.7183,-112.1442,312266,2.73,4.36,30.09,8.27,9.64
adf40fe3-6a10-4791-b987-6a6cc78986d6,1febb6ae-21cf-49d6-a398-4e459ff891d3,238f5fbb-28b1-4985-91ce-8f3376dc2755,driving,2026-02-09T01:33:11.508129Z,2026-02-09T04:52:37.151675Z,40.6412,-112.0781,420604,6.05,7.69,33.42,4.95,6.31
f38569db-08ac-4486-95f1-f0bcfe06ae51,1febb6ae-21cf-49d6-a398-4e459ff891d3,238f5fbb-28b1-4985-91ce-8f3376dc2755,driving,2026-02-09T04:52:37.151675Z,2026-02-09T07:56:20.161860Z,39.0566,-94.2008,560209,9.11,10.75,36.48,1.89,3.25
79b4bd89-309a-4dea-83cd-f33124cb4e57,1febb6ae-21cf-49d6-a398-4e459ff891d3,,on_duty_not_driving,2026-02-09T07:56:20.161860Z,2026-02-09T09:13:01.156184Z,30.816,-82.1164,303108,9.11,12.03,37.76,1.89,1.97
821b0c94-4742-4a91-adbb-c18bdf775de4,1febb6ae-21cf-49d6-a398-4e459ff891d3,238f5fbb-28b1-4985-91ce-8f3376dc2755,driving,2026-02-09T09:13:01.156184Z,2026-02-09T11:17:11.539856Z,38.9977,-94.774,533911,11.18,14.1,39.83,0,0
c049543d-f9ed-454a-ad52-5352f00d6f32,b83aa43c-1d73-4e95-99e9-570e00b139ae,,sleeper_berth,2026-02-08T16:00:00Z,2026-02-09T00:50:21.850216Z,33.939,-83.9843,343048,0.0,0.0,36.15,11.0,14.0
2efb88ad-cb4c-4cca-94e2-d6e012e449a1,b83aa43c-1d73-4e95-99e9-570e00b139ae,,off_duty,2026-02-09T00:50:21.850216Z,2026-02-09T02:39:12.132384Z,33.5557,-117.9764,591699,0.0,0.0,36.15,11.0,14.0
05fc4718-8ab4-436a-a7fa-5b05a7606f18,b83aa43c-1d73-4e95-99e9-570e00b139ae,,on_duty_not_driving,2026-02-09T02:39:12.132384Z,2026-02-09T03:44:34.692644Z,39.7193,-86.4792,409495,0.0,1.09,37.24,11.0,12.91
e91401f0-851f-4193-affb-39054a0576e0,b83aa43c-1d73-4e95-99e9-570e00b139ae,,on_duty_not_driving,2026-02-09T03:44:34.692644Z,2026-02-09T05:34:00.454260Z,41.6282,-87.4381,575614,0.0,2.91,39.06,11.0,11.09
c31eabf1-d2db-4ca8-a4d4-ca307d52b48b,b83aa43c-1d73-4e95-99e9-570e00b139ae,,on_duty_not_driving,2026-02-09T05:34:00.454260Z,2026-02-09T07:08:39.677746Z,41.4693,-87.4236,432436,0.0,4.49,40.64,11.0,9.51
ca671af2-3bf7-41d4-a710-69e30e860dd3,b83aa43c-1d73-4e95-99e9-570e00b139ae,,sleeper_berth,2026-02-09T07:08:39.677746Z,2026-02-09T14:24:00.988422Z,40.6198,-73.8813,368260,0.0,4.49,40.64,11.0,9.51
413bf82d-3ead-4663-95b2-14b7b436f10e,b83aa43c-1d73-4e95-99e9-570e00b139ae,,on_duty_not_driving,2026-02-09T14:24:00.988422Z,2026-02-09T15:28:05.853032Z,29.8761,-81.9848,275737,0.0,5.56,41.71,11.0,8.44
e05d7f4f-3fc6-42ed-85c2-873d18613768,b83aa43c-1d73-4e95-99e9-570e00b139ae,,on_duty_not_driving,2026-02-09T15:28:05.853032Z,2026-02-09T16:12:41.323152Z,32.4556,-96.585,319981,0.0,6.3,42.45,11.0,7.7
2727ceae-7205-4f9d-958c-f3521a454309,b83aa43c-1d73-4e95-99e9-570e00b139ae,,sleeper_berth,2026-02-09T16:12:41.323152Z,2026-02-10T00:08:24.120851Z,33.9094,-112.2852,194736,0.0,6.3,42.45,11.0,7.7
7eb8be31-241a-420c-89b0-bf1204a71acf,4e71986b-021d-433f-a80d-b269b87cb2e6,8ed4f91f-4bba-4009-884f-31086f5dba61,driving,2026-02-08T13:00:00Z,2026-02-08T16:22:03.651542Z,29.2726,-95.3722,361432,3.37,3.37,54.82,7.63,10.63
d9718c81-f7de-4db2-8196-4bdbc46afc64,4e71986b-021d-433f-a80d-b269b87cb2e6,8ed4f91f-4bba-4009-884f-31086f5dba61,driving,2026-02-08T16:22:03.651542Z,2026-02-08T19:41:29.877997Z,38.8376,-94.4897,349410,6.69,6.69,58.14,4.31,7.31
d1e6622f-d0dc-4147-bb93-93c037493e86,4e71986b-021d-433f-a80d-b269b87cb2e6,,off_duty,2026-02-08T19:41:29.877997Z,2026-02-09T00:22:58.782246Z,41.9793,-88.1232,562510,6.69,6.69,58.14,4.31,7.31
92d47f9c-ca79-4485-ba37-e7679c27810a,4e71986b-021d-433f-a80d-b269b87cb2e6,,sleeper_berth,2026-02-09T00:22:58.782246Z,2026-02-09T09:14:32.255466Z,34.2626,-118.5475,196909,6.69,6.69,58.14,4.31,7.31
4db6a9bf-d733-4d0b-8cfd-b95b3cda8f37,4e71986b-021d-433f-a80d-b269b87cb2e6,,on_duty_not_driving,2026-02-09T09:14:32.255466Z,2026-02-09T09:49:29.600731Z,39.3051,-85.8043,449698,6.69,7.27,58.72,4.31,6.73
9654ee6a-f5aa-48f1-9a09-458c5ad68152,4e71986b-021d-433f-a80d-b269b87cb2e6,,sleeper_berth,2026-02-09T09:49:29.600731Z,2026-02-09T17:49:05.600479Z,41.4271,-87.7128,193453,6.69,7.27,58.72,4.31,6.73
2e4f5e72-1870-4e20-bc85-10cf56cae26e,4e71986b-021d-433f-a80d-b269b87cb2e6,,on_duty_not_driving,2026-02-09T17:49:05.600479Z,2026-02-09T19:19:34.889153Z,35.3104,-89.8492,400040,6.69,8.78,60.23,4.31,5.22
77461df8-0d29-40ab-a04a-4e98d64705cc,b597bb5f-f9bc-447b-8716-2aafe7efb921,,sleeper_berth,2026-02-08T20:00:00Z,2026-02-09T05:47:39.982049Z,42.1466,-87.807,570564,0.0,0.0,26.21,11.0,14.0
c2f43f94-e795-44cf-ae1b-981a7efb49c1,b597bb5f-f9bc-447b-8716-2aafe7efb921,,off_duty,2026-02-09T05:47:39.982049Z,2026-02-09T14:10:36.559699Z,33.3757,-112.0235,253528,0.0,0.0,26.21,11.0,14.0
81e1cb21-c477-4eab-9495-645330bdeb28,b597bb5f-f9bc-447b-8716-2aafe7efb921,,off_duty,2026-02-09T14:10:36.559699Z,2026-02-09T16:23:15.843265Z,41.0951,-74.3432,316928,0.0,0.0,26.21,11.0,14.0
0b3a404a-3928-4376-8353-f541099c65fe,b597bb5f-f9bc-447b-8716-2aafe7efb921,,on_duty_not_driving,2026-02-09T16:23:15.843265Z,2026-02-09T17:55:53.322551Z,34.7077,-89.9776,429765,0.0,1.54,27.75,11.0,12.46
b650f16c-ade6-4db7-926b-bac13ce32edb,b597bb5f-f9bc-447b-8716-2aafe7efb921,1f1ca2b8-c666-4ee6-85af-cc7545b16d7c,driving,2026-02-09T17:55:53.322551Z,2026-02-09T20:52:56.882770Z,40.8405,-73.8842,470569,2.95,4.49,30.7,8.05,9.51
a6887ef8-6a44-49b7-935e-caac0e5aa793,b597bb5f-f9bc-447b-8716-2aafe7efb921,,sleeper_berth,2026-02-09T20:52:56.882770Z,2026-02-10T05:09:49.061705Z,40.5773,-111.8656,426759,2.95,4.49,30.7,8.05,9.51
958e6bf7-e55b-4a8d-bb7c-11d044ea8f5e,b597bb5f-f9bc-447b-8716-2aafe7efb921,,sleeper_berth,2026-02-10T05:09:49.061705Z,2026-02-10T14:56:41.799681Z,35.2121,-90.0293,431275,2.95,4.49,30.7,8.05,9.51
7b3d1154-c710-4046-b22d-48af2875ca39,b597bb5f-f9bc-447b-8716-2aafe7efb921,,off_duty,2026-02-10T14:56:41.799681Z,2026-02-10T20:22:38.943981Z,33.1604,-97.0643,252299,2.95,4.49,30.7,8.05,9.51
0bf63a1a-4c6a-4840-adc8-f75fc3f5d537,b597bb5f-f9bc-447b-8716-2aafe7efb921,,on_duty_not_driving,2026-02-10T20:22:38.943981Z,2026-02-10T20:52:47.480934Z,33.7139,-84.0913,486645,2.95,5.0,31.21,8.05,9.0
b6cf878d-95f9-409e-b2ab-a03abcb07e3e,74dc9d17-4116-456a-b7c8-5375fd13a587,,off_duty,2026-02-08T15:00:00Z,2026-02-08T16:24:33.946944Z,39.8288,-86.0206,105923,0.0,0.0,47.98,11.0,14.0
57ee980c-0a49-4751-a41b-f47906e7e92b,74dc9d17-4116-456a-b7c8-5375fd13a587,,on_duty_not_driving,2026-02-08T16:24:33.946944Z,2026-02-08T17:56:40.039076Z,30.0506,-95.562,365651,0.0,1.54,49.52,11.0,12.46
8dab0773-b259-4b33-b0ce-decd44b7b147,74dc9d17-4116-456a-b7c8-5375fd13a587,,sleeper_berth,2026-02-08T17:56:40.039076Z,2026-02-09T03:14:43.991167Z,42.0639,-87.7884,479792,0.0,1.54,49.52,11.0,12.46
298f77e1-00b6-4d12-b739-f16d9eafb472,74dc9d17-4116-456a-b7c8-5375fd13a587,,driving,2026-02-09T03:14:43.991167Z,2026-02-09T07:14:30.053082Z,39.5697,-105.1524,452569,4.0,5.53,53.52,7.0,8.47
ac18eeab-febb-4706-b648-e2bd705b95f6,74dc9d17-4116-456a-b7c8-5375fd13a587,,off_duty,2026-02-09T07:14:30.053082Z,2026-02-09T16:29:13.736005Z,32.984,-112.4382,181467,4.0,5.53,53.52,7.0,8.47
7145beee-c3c0-4de6-a786-6769202ffefa,74dc9d17-4116-456a-b7c8-5375fd13a587,,off_duty,2026-02-09T16:29:13.736005Z,2026-02-10T01:30:56.425793Z,34.3384,-118.2926,526857,4.0,5.53,53.52,7.0,8.47
016cc823-60f2-4229-9af8-b75078be90b3,74dc9d17-4116-456a-b7c8-5375fd13a587,,off_duty,2026-02-10T01:30:56.425793Z,2026-02-10T10:51:56.821040Z,34.0841,-84.5887,480090,4.0,5.53,53.52,7.0,8.47
b924577b-0eb9-431e-8d60-155d84736977,74dc9d17-4116-456a-b7c8-5375fd13a587,,sleeper_berth,2026-02-10T10:51:56.821040Z,2026-02-10T19:31:52.734890Z,33.4573,-84.2025,519186,4.0,5.53,53.52,7.0,8.47
ab01243b-88be-492d-8873-e18472411eed,74dc9d17-4116-456a-b7c8-5375fd13a587,,sleeper_berth,2026-02-10T19:31:52.734890Z,2026-02-11T02:43:47.835736Z,32.5572,-97.2658,296734,4.0,5.53,53.52,7.0,8.47
2995ba10-8586-4139-97dc-e8850bd982af,8938bbdf-b41b-4552-8d2b-516f8d12f338,,off_duty,2026-02-08T20:00:00Z,2026-02-08T22:41:11.076689Z,42.2427,-87.3783,469762,0.0,0.0,49.48,11.0,14.0
ca2b7de1-f0ee-4c42-99d6-f7986b098fb3,8938bbdf-b41b-4552-8d2b-516f8d12f338,,sleeper_berth,2026-02-08T22:41:11.076689Z,2026-02-09T07:48:57.348849Z,29.6743,-95.3727,224592,0.0,0.0,49.48,11.0,14.0
0202d0d9-c8c9-48c3-be60-18d8c0c9c508,8938bbdf-b41b-4552-8d2b-516f8d12f338,,sleeper_berth,2026-02-09T07:48:57.348849Z,2026-02-09T16:10:17.937209Z,29.4765,-95.5675,158841,0.0,0.0,49.48,11.0,14.0
3965c58f-d6bb-46ee-9bfb-0caab0680987,8938bbdf-b41b-4552-8d2b-516f8d12f338,,sleeper_berth,2026-02-09T16:10:17.937209Z,2026-02-10T01:31:35.332228Z,33.1505,-112.4814,365286,0.0,0.0,49.48,11.0,14.0
10881472-68c7-4647-bdf4-67a7c51cf114,8938bbdf-b41b-4552-8d2b-516f8d12f338,,driving,2026-02-10T01:31:35.332228Z,2026-02-10T05:25:24.805235Z,47.6063,-122.6419,584251,3.9,3.9,53.38,7.1,10.1
70157d7b-d95e-4b30-a330-1b4fb23a8fb7,8938bbdf-b41b-4552-8d2b-516f8d12f338,,off_duty,2026-02-10T05:25:24.805235Z,2026-02-10T13:00:55.895798Z,33.7529,-118.4278,503429,3.9,3.9,53.38,7.1,10.1
44657ad0-52d7-403b-a94a-f927d299a81a,8938bbdf-b41b-4552-8d2b-516f8d12f338,,driving,2026-02-10T13:00:55.895798Z,2026-02-10T16:58:54.991792Z,34.1192,-118.6224,479883,7.86,7.86,57.35,3.14,6.14
dcf0fd4c-888f-4b36-bf6e-57f9ddd8c871,8938bbdf-b41b-4552-8d2b-516f8d12f338,,driving,2026-02-10T16:58:54.991792Z,2026-02-10T19:51:36.170627Z,41.1005,-74.5566,263043,10.74,10.74,60.23,0.26,3.26
d4606a68-97e9-46c3-a42e-598b70044e2f,8938bbdf-b41b-4552-8d2b-516f8d12f338,,driving,2026-02-10T19:51:36.170627Z,2026-02-10T23:25:16.335799Z,35.5214,-90.2157,566189,14.3,14.3,63.79,0,0
4e3fa266-e34a-48a1-b424-2133b68c9792,8938bbdf-b41b-4552-8d2b-516f8d12f338,,driving,2026-02-10T23:25:16.335799Z,2026-02-11T01:13:49.846357Z,33.6074,-112.2615,402807,16.11,16.11,65.6,0,0
3b5319a7-e844-4206-a80d-e66a2b31bda9,b4867634-a7b6-4a7f-98b2-727600882427,,sleeper_berth,2026-02-08T16:00:00Z,2026-02-08T23:36:05.999532Z,29.537,-95.5507,331271,0.0,0.0,42.36,11.0,14.0
0cc3ca7a-2fef-4e6b-ae70-2b638eba306e,b4867634-a7b6-4a7f-98b2-727600882427,ffab0183-0fa5-47cc-9ffa-d42f409c7b0b,driving,2026-02-08T23:36:05.999532Z,2026-02-09T01:55:10.664964Z,32.5503,-97.2817,426602,2.32,2.32,44.68,8.68,11.68
1982abdb-0e30-4545-8058-b1e1876094f9,b4867634-a7b6-4a7f-98b2-727600882427,ffab0183-0fa5-47cc-9ffa-d42f409c7b0b,driving,2026-02-09T01:55:10.664964Z,2026-02-09T04:02:21.700663Z,39.8178,-86.387,594549,4.44,4.44,46.8,6.56,9.56
cc746054-0dce-47ec-8fe8-d08c715adb34,b4867634-a7b6-4a7f-98b2-727600882427,,sleeper_berth,2026-02-09T04:02:21.700663Z,2026-02-09T12:45:41.796444Z,32.3479,-96.6837,277596,4.44,4.44,46.8,6.56,9.56
4de0aa69-1b9a-4de9-abc2-6ce35fa931b6,b4867634-a7b6-4a7f-98b2-727600882427,,off_duty,2026-02-09T12:45:41.796444Z,2026-02-09T14:13:05.324797Z,33.7197,-84.2125,155536,4.44,4.44,46.8,6.56,9.56
82787aaa-7c63-4370-b827-7c3989a26ac1,b4867634-a7b6-4a7f-98b2-727600882427,,off_duty,2026-02-09T14:13:05.324797Z,2026-02-09T15:42:08.440770Z,30.2241,-81.451,567285,4.44,4.44,46.8,6.56,9.56
f84914f2-ba81-41b0-a8cd-192c57789d61,b4867634-a7b6-4a7f-98b2-727600882427,,off_duty,2026-02-09T15:42:08.440770Z,2026-02-09T22:14:57.057711Z,29.5927,-95.6717,497621,4.44,4.44,46.8,6.56,9.56
15b5e52d-4530-4d27-9d59-17b751808370,5411c1d5-cdbe-4b92-ad14-57fee91e74b1,,on_duty_not_driving,2026-02-08T20:00:00Z,2026-02-08T20:38:21.747341Z,33.8681,-112.1057,338857,0.0,0.64,23.39,11.0,13.36
149672f6-a8e2-494d-894f-a15e09b35c03,5411c1d5-cdbe-4b92-ad14-57fee91e74b1,,sleeper_berth,2026-02-08T20:38:21.747341Z,2026-02-09T05:41:34.109469Z,41.0022,-74.2019,596735,0.0,0.64,23.39,11.0,13.36
e897bfa9-7e29-444a-b173-29d8af1dc06d,5411c1d5-cdbe-4b92-ad14-57fee91e74b1,,on_duty_not_driving,2026-02-09T05:41:34.109469Z,2026-02-09T06:24:30.206561Z,47.7231,-121.9192,305561,0.0,1.35,24.1,11.0,12.65
b12bb299-839b-4d49-a0b7-f32ed208696e,5411c1d5-cdbe-4b92-ad14-57fee91e74b1,,on_duty_not_driving,2026-02-09T06:24:30.206561Z,2026-02-09T07:57:28.125515Z,35.993,-86.4208,270268,0.0,2.9,25.65,11.0,11.1
67cdfd90-a937-4e5a-bdc2-7952234b2f29,5411c1d5-cdbe-4b92-ad14-57fee91e74b1,,off_duty,2026-02-09T07:57:28.125515Z,2026-02-09T13:20:43.343650Z,41.8534,-87.7784,341823,0.0,2.9,25.65,11.0,11.1
edfbc601-317b-4f05-a4b0-a0af0a4c59a4,5411c1d5-cdbe-4b92-ad14-57fee91e74b1,,on_duty_not_driving,2026-02-09T13:20:43.343650Z,2026-02-09T14:16:07.533442Z,39.8728,-86.5307,153966,0.0,3.83,26.58,11.0,10.17
fb3345f2-3996-4a44-8577-e313d4475131,5411c1d5-cdbe-4b92-ad14-57fee91e74b1,,off_duty,2026-02-09T14:16:07.533442Z,2026-02-09T22:37:36.247150Z,33.0554,-112.0179,137184,0.0,3.83,26.58,11.0,10.17
13b4c129-5b25-4a9a-bf69-3d47efad61cc,5411c1d5-cdbe-4b92-ad14-57fee91e74b1,,sleeper_berth,2026-02-09T22:37:36.247150Z,2026-02-10T07:13:29.899262Z,30.4227,-81.9171,227764,0.0,3.83,26.58,11.0,10.17
cebe6e98-e7ed-424c-bb70-9d4bbc60f5f0,5411c1d5-cdbe-4b92-ad14-57fee91e74b1,,on_duty_not_driving,2026-02-10T07:13:29.899262Z,2026-02-10T09:11:08.914611Z,29.8983,-81.9475,463887,0.0,5.79,28.54,11.0,8.21
f218ef1e-4c97-4bb2-a03a-8d550958b2c4,ccf7f73b-a742-4001-b8a5-bf9c3476f1c5,,sleeper_berth,2026-02-08T18:00:00Z,2026-02-09T02:38:00.890306Z,39.4123,-104.8207,487641,0.0,0.0,47.45,11.0,14.0
ca3b155b-8fd9-4677-b359-bbc09119ea5c,ccf7f73b-a742-4001-b8a5-bf9c3476f1c5,,off_duty,2026-02-09T02:38:00.890306Z,2026-02-09T04:39:44.950986Z,35.1124,-89.9939,530976,0.0,0.0,47.45,11.0,14.0
9ffbceba-c67b-4a28-ad7e-224f97304ecc,ccf7f73b-a742-4001-b8a5-bf9c3476f1c5,,off_duty,2026-02-09T04:39:44.950986Z,2026-02-09T07:14:52.988657Z,29.9018,-82.047,526805,0.0,0.0,47.45,11.0,14.0
96860008-e035-4000-8737-35c7bc4eacd8,ccf7f73b-a742-4001-b8a5-bf9c3476f1c5,,off_duty,2026-02-09T07:14:52.988657Z,2026-02-09T11:11:41.015728Z,36.3229,-87.1911,528360,0.0,0.0,47.45,11.0,14.0
24ba876b-b6c7-496c-b173-55924ce6e440,ccf7f73b-a742-4001-b8a5-bf9c3476f1c5,,on_duty_not_driving,2026-02-09T11:11:41.015728Z,2026-02-09T13:01:32.228026Z,47.8612,-122.0223,496926,0.0,1.83,49.28,11.0,12.17
0fdb0239-61db-43d2-8d96-95913b2e27a6,ccf7f73b-a742-4001-b8a5-bf9c3476f1c5,,on_duty_not_driving,2026-02-09T13:01:32.228026Z,2026-02-09T14:31:00.987552Z,39.131,-94.6886,403002,0.0,3.32,50.77,11.0,10.68
2f57850f-d3b7-450d-8d48-e7bdf48426c4,ccf7f73b-a742-4001-b8a5-bf9c3476f1c5,,off_duty,2026-02-09T14:31:00.987552Z,2026-02-09T17:16:40.586046Z,36.5401,-86.9819,516466,0.0,3.32,50.77,11.0,10.68
a4cf02b6-70ec-48d8-a3d8-a6c6a0c7284f,ccf7f73b-a742-4001-b8a5-bf9c3476f1c5,,sleeper_berth,2026-02-09T17:16:40.586046Z,2026-02-10T03:02:00.403570Z,47.5409,-121.8495,280493,0.0,3.32,50.77,11.0,10.68
4ab9a5af-76b8-4bb0-adbe-39b1964127e9,ccf7f73b-a742-4001-b8a5-bf9c3476f1c5,cee44ed4-b747-4a7e-ab79-490657a94b64,driving,2026-02-10T03:02:00.403570Z,2026-02-10T06:16:53.854931Z,35.6359,-90.1448,166875,3.25,6.57,54.02,7.75,7.43
099e3997-3c33-4d68-8bda-a910afd89ff6,8f256c28-cf40-4889-8f00-453940efed70,,driving,2026-02-08T16:00:00Z,2026-02-08T17:30:09.107792Z,34.2633,-118.3959,551541,1.5,1.5,23.69,9.5,12.5
facfd924-e5ac-4d67-959f-d56e8774cb06,8f256c28-cf40-4889-8f00-453940efed70,,sleeper_berth,2026-02-08T17:30:09.107792Z,2026-02-09T03:05:58.447870Z,39.6709,-104.9001,427792,1.5,1.5,23.69,9.5,12.5
3dc75dfb-b7b7-49ff-96f3-2871eb850c56,8f256c28-cf40-4889-8f00-453940efed70,,sleeper_berth,2026-02-09T03:05:58.447870Z,2026-02-09T12:14:05.603308Z,30.2138,-81.6106,447334,1.5,1.5,23.69,9.5,12.5
f848a1de-09d1-4257-a0a4-5c2bd30f806b,8f256c28-cf40-4889-8f00-453940efed70,,on_duty_not_driving,2026-02-09T12:14:05.603308Z,2026-02-09T13:26:49.908938Z,39.7946,-104.647,288894,1.5,2.71,24.9,9.5,11.29
f1a75ec9-20e1-43e8-ac9e-6ccc624dfb55,8f256c28-cf40-4889-8f00-453940efed70,,off_duty,2026-02-09T13:26:49.908938Z,2026-02-09T15:50:08.169163Z,40.9309,-112.2567,137615,1.5,2.71,24.9,9.5,11.29
b5c62acf-645e-44bb-8340-ef74a8a9eb15,8f256c28-cf40-4889-8f00-453940efed70,,driving,2026-02-09T15:50:08.169163Z,2026-02-09T17:46:03.324737Z,47.5929,-122.3954,171185,3.43,4.65,26.83,7.57,9.35
d384e243-9887-4122-adaa-baa1f35dc622,8f256c28-cf40-4889-8f00-453940efed70,,driving,2026-02-09T17:46:03.324737Z,2026-02-09T19:40:45.303634Z,33.3643,-112.118,513625,5.35,6.56,28.74,5.65,7.44
4841e2af-f974-4b90-abc5-30ae762a7b99,8f256c28-cf40-4889-8f00-453940efed70,,off_duty,2026-02-09T19:40:45.303634Z,2026-02-10T02:17:18.554438Z,39.1091,-94.5265,335953,5.35,6.56,28.74,5.65,7.44
d71fcddd-d0f4-4131-94b3-ec15744f35e8,8f256c28-cf40-4889-8f00-453940efed70,,off_duty,2026-02-10T02:17:18.554438Z,2026-02-10T06:29:10.508708Z,32.7015,-97.2896,361177,5.35,6.56,28.74,5.65,7.44
a5713d16-c4ff-405e-8e3c-213ca00349fb,8f256c28-cf40-4889-8f00-453940efed70,,on_duty_not_driving,2026-02-10T06:29:10.508708Z,2026-02-10T08:03:16.010702Z,29.6712,-95.3236,292397,5.35,8.13,30.31,5.65,5.87
97dc079e-907d-40f7-9137-760ae6207d11,c0a53596-20b3-4934-8f2b-701a8ec9dac8,,off_duty,2026-02-08T12:00:00Z,2026-02-08T19:20:38.194379Z,41.9584,-87.1681,141976,0.0,0.0,54.24,11.0,14.0
52b35ee3-8be0-48aa-94d8-cc82c71588ca,c0a53596-20b3-4934-8f2b-701a8ec9dac8,,on_duty_not_driving,2026-02-08T19:20:38.194379Z,2026-02-08T20:56:21.195914Z,34.4261,-117.7714,508352,0.0,1.6,55.83,11.0,12.4
ebdd6197-5420-4d9e-9f5f-59c052ad6411,c0a53596-20b3-4934-8f2b-701a8ec9dac8,,sleeper_berth,2026-02-08T20:56:21.195914Z,2026-02-09T05:20:02.508249Z,41.9015,-87.5197,228571,0.0,1.6,55.83,11.0,12.4
6fcecb9d-568d-4862-9394-8efdd0bed54a,c0a53596-20b3-4934-8f2b-701a8ec9dac8,,off_duty,2026-02-09T05:20:02.508249Z,2026-02-09T12:00:35.984560Z,36.6231,-87.2035,432234,0.0,1.6,55.83,11.0,12.4
52812369-02ee-435f-a61f-359a214fada7,c0a53596-20b3-4934-8f2b-701a8ec9dac8,,sleeper_berth,2026-02-09T12:00:35.984560Z,2026-02-09T20:50:56.806991Z,47.4497,-122.0536,345822,0.0,1.6,55.83,11.0,12.4
54a2b787-9411-4bce-ac60-b6b3ae73bfa8,c0a53596-20b3-4934-8f2b-701a8ec9dac8,,off_duty,2026-02-09T20:50:56.806991Z,2026-02-10T02:27:47.091768Z,39.1737,-94.7471,285028,0.0,1.6,55.83,11.0,12.4
7ea9b414-d14e-4fa3-9d28-9ad3445ff917,c0a53596-20b3-4934-8f2b-701a8ec9dac8,,sleeper_berth,2026-02-10T02:27:47.091768Z,2026-02-10T10:19:50.542955Z,33.9441,-84.2904,259420,0.0,1.6,55.83,11.0,12.4
6de69fab-d021-4303-bbe2-748779c1c1e5,c0a53596-20b3-4934-8f2b-701a8ec9dac8,,sleeper_berth,2026-02-10T10:19:50.542955Z,2026-02-10T17:30:53.854797Z,39.1778,-94.5057,444100,0.0,1.6,55.83,11.0,12.4
